,tdate,close_0,symbol_0,close_1,symbol_1,close_2,symbol_2,close_3,symbol_3,close_4,symbol_4,close_5,symbol_5
417,2001/8/10,70.5,2,87.25,0,9.45,2,1.55,2.0,68.0,2,17.8,2
418,2001/8/13,67.25,1,87.75,2,9.55,0,1.53,1.0,65.0,1,17.8,2
419,2001/8/14,69.75,0,87.75,2,9.8,0,1.58,0.0,68.0,0,17.75,2
420,2001/8/15,71.0,0,88.0,2,9.7,1,1.61,0.0,68.5,2,17.85,2
421,2001/8/16,70.25,1,88.0,2,9.65,2,1.58,1.0,68.5,2,18.0,2
422,2001/8/17,72.0,0,89.5,0,9.75,0,1.56,1.0,69.75,0,18.2,0
423,2001/8/20,69.5,1,89.75,2,9.75,2,1.56,2.0,67.5,1,18.05,2
424,2001/8/21,68.5,1,91.0,0,9.6,1,1.6,0.0,65.5,1,17.95,2
425,2001/8/22,67.75,1,91.25,2,9.45,1,1.63,0.0,65.0,2,17.95,2
426,2001/8/23,69.0,0,89.25,1,9.35,1,1.58,1.0,67.25,0,17.85,2
427,2001/8/24,70.25,0,88.5,2,9.1,1,1.56,1.0,67.0,2,17.7,2
428,2001/8/27,71.75,0,88.25,2,9.0,1,1.55,2.0,68.25,0,17.95,0
429,2001/8/28,73.0,0,87.25,1,8.9,1,1.55,2.0,69.25,0,17.75,1
430,2001/8/29,74.0,0,87.0,2,8.65,1,1.5,1.0,69.25,2,17.85,2
431,2001/8/30,74.75,0,88.0,0,8.4,1,1.48,1.0,68.75,2,18.05,0
432,2001/8/31,72.0,1,87.25,2,8.55,0,1.59,0.0,66.5,1,17.8,1
433,2001/9/3,71.75,2,87.25,2,8.95,0,1.61,0.0,66.25,2,17.8,2
434,2001/9/4,72.0,2,88.0,2,9.1,0,1.61,2.0,67.5,0,17.95,2
435,2001/9/5,71.0,1,86.5,1,8.75,1,1.65,0.0,67.0,2,17.9,2
436,2001/9/6,69.0,1,83.75,1,8.6,1,1.67,0.0,65.25,1,17.6,1
437,2001/9/7,65.25,1,83.5,2,8.5,1,1.62,1.0,62.25,1,17.65,2
438,2001/9/10,65.25,2,83.0,2,8.55,2,1.61,2.0,62.0,2,17.6,2
439,2001/9/11,65.25,2,82.75,2,8.35,1,1.65,0.0,62.75,0,17.55,2
440,2001/9/12,58.25,1,79.75,1,6.75,1,1.57,1.0,54.5,1,16.55,1
441,2001/9/13,59.5,0,78.0,1,7.1,0,1.58,2.0,56.25,0,16.8,0
442,2001/9/14,59.0,2,79.25,0,6.95,1,1.56,1.0,56.0,2,16.5,1
443,2001/9/17,56.0,1,77.5,1,6.25,1,1.55,2.0,53.5,1,16.2,1
444,2001/9/18,55.0,1,76.0,1,6.05,1,1.58,0.0,53.75,2,15.85,1
445,2001/9/19,57.0,0,79.0,0,6.3,0,1.59,2.0,55.5,0,15.7,2
446,2001/9/20,54.75,1,77.25,1,6.5,0,1.58,2.0,53.25,1,15.4,1
447,2001/9/21,52.25,1,73.5,1,6.3,1,1.5,1.0,50.75,1,14.45,1
448,2001/9/24,52.25,2,73.5,2,6.3,2,1.5,2.0,50.75,2,14.45,2
449,2001/9/25,54.25,0,75.75,0,6.7,0,1.45,1.0,54.5,0,14.5,2
450,2001/9/26,55.75,0,75.5,2,6.65,2,1.44,2.0,54.75,2,15.2,0
451,2001/9/27,58.25,0,76.75,0,6.5,1,1.44,2.0,57.25,0,15.25,2
452,2001/9/28,58.25,2,76.75,2,6.5,2,1.44,2.0,57.25,2,15.25,2
453,2001/10/1,58.25,2,76.75,2,6.5,2,1.44,2.0,57.25,2,15.25,2
454,2001/10/2,58.25,2,76.75,2,6.5,2,1.44,2.0,57.25,2,15.25,2
455,2001/10/3,61.5,0,81.25,0,7.1,0,1.46,0.0,57.75,2,16.0,0
456,2001/10/4,62.25,0,83.75,0,7.4,0,1.45,2.0,59.25,0,16.35,0
457,2001/10/5,63.25,0,84.0,2,7.55,0,1.43,1.0,61.5,0,15.85,1
458,2001/10/8,61.25,1,84.25,2,7.1,1,1.45,0.0,59.0,1,15.5,1
459,2001/10/9,63.5,0,86.0,0,7.3,0,1.48,0.0,61.75,0,16.2,0
460,2001/10/10,62.75,1,85.5,2,7.35,2,1.47,2.0,61.0,1,15.6,1
461,2001/10/11,65.75,0,84.5,1,7.65,0,1.46,2.0,62.75,0,15.55,2
462,2001/10/12,65.25,2,82.5,1,7.3,1,1.44,1.0,61.25,1,15.35,1
463,2001/10/15,64.75,2,81.75,2,7.1,1,1.44,2.0,61.0,2,15.1,1
464,2001/10/16,65.5,0,82.0,2,7.2,0,1.43,2.0,61.25,2,15.4,0
465,2001/10/17,67.75,0,83.75,0,7.4,0,1.45,0.0,65.25,0,15.5,2
466,2001/10/18,65.25,1,80.5,1,7.15,1,1.42,1.0,62.75,1,15.2,1
467,2001/10/19,64.0,1,79.5,1,7.15,2,1.38,1.0,61.0,1,15.15,2
468,2001/10/22,64.5,2,79.25,2,7.15,2,1.36,1.0,62.0,0,15.1,2
469,2001/10/23,67.25,0,80.0,2,7.45,0,1.46,0.0,64.5,0,15.35,0
470,2001/10/24,67.25,2,79.0,1,7.8,0,1.42,1.0,65.0,2,15.3,2
471,2001/10/25,67.25,2,79.0,2,7.8,2,1.42,2.0,65.0,2,15.3,2
472,2001/10/26,67.25,2,81.25,0,8.3,0,1.41,2.0,65.25,2,15.5,0
473,2001/10/29,67.25,2,79.5,1,7.5,1,1.41,2.0,63.25,1,15.25,1
474,2001/10/30,66.75,2,78.25,1,7.45,2,1.46,0.0,63.0,2,15.25,2
475,2001/10/31,66.0,1,78.25,2,7.85,0,1.47,2.0,63.0,2,15.6,0
476,2001/11/1,66.5,2,78.25,2,7.75,1,1.46,2.0,63.75,0,15.5,2
477,2001/11/2,66.0,2,79.0,2,7.7,2,1.45,2.0,63.5,2,15.6,2
478,2001/11/5,68.0,0,81.0,0,7.7,2,1.42,1.0,65.25,0,15.85,0
479,2001/11/6,67.75,2,79.5,1,7.6,1,1.43,2.0,65.0,2,15.45,1
480,2001/11/7,67.0,1,78.75,2,7.6,2,1.4,1.0,63.75,1,15.15,1
481,2001/11/8,68.25,0,80.25,0,7.85,0,1.41,2.0,66.25,0,15.35,0
482,2001/11/9,68.25,2,80.25,2,7.85,2,1.41,2.0,66.25,2,15.35,2
483,2001/11/12,70.25,0,80.0,2,8.1,0,1.44,0.0,67.0,0,15.6,0
484,2001/11/13,71.5,0,80.5,2,8.15,2,1.42,1.0,67.25,2,15.8,0
485,2001/11/14,74.5,0,81.75,0,8.4,0,1.43,2.0,70.0,0,15.85,2
486,2001/11/15,77.5,0,81.75,2,8.85,0,1.37,1.0,73.0,0,16.05,0
487,2001/11/16,78.75,0,80.5,1,8.9,2,1.28,1.0,74.75,0,16.1,2
488,2001/11/19,77.75,1,82.0,0,9.05,0,1.31,0.0,75.5,0,16.2,2
489,2001/11/20,77.25,2,82.5,2,9.25,0,1.31,2.0,74.25,1,16.3,2
490,2001/11/21,76.0,1,83.0,2,9.4,0,1.34,0.0,72.5,1,16.8,0
491,2001/11/22,76.75,2,82.25,2,9.25,1,1.35,2.0,72.0,2,16.75,2
492,2001/11/23,78.25,0,82.0,2,9.1,1,1.35,2.0,72.25,2,16.65,2
493,2001/11/26,79.5,0,81.5,2,9.15,2,1.31,1.0,73.25,0,16.35,1
494,2001/11/27,78.0,1,81.5,2,8.95,1,1.32,2.0,72.5,1,16.2,2
495,2001/11/28,74.25,1,82.25,2,8.75,1,1.31,2.0,70.25,1,16.05,2
496,2001/11/29,72.75,1,85.0,0,8.7,2,1.34,0.0,70.0,2,16.1,2
497,2001/11/30,75.5,0,84.75,2,9.45,0,1.33,2.0,71.75,0,16.45,0
498,2001/12/3,75.5,2,83.5,1,9.3,1,1.33,2.0,71.0,1,16.25,1
499,2001/12/4,78.25,0,86.0,0,9.3,2,1.34,2.0,73.25,0,16.3,2
500,2001/12/5,81.25,0,86.75,2,9.65,0,1.33,2.0,76.5,0,16.75,0
501,2001/12/6,82.75,0,85.5,1,9.7,2,1.37,0.0,76.75,2,16.7,2
502,2001/12/7,82.25,2,86.5,0,10.15,0,1.36,2.0,76.75,2,16.8,2
503,2001/12/10,83.25,0,86.0,2,10.7,0,1.35,2.0,76.5,2,16.8,2
504,2001/12/11,81.5,1,86.5,2,10.2,1,1.35,2.0,75.5,1,16.85,2
505,2001/12/12,83.0,0,86.75,2,10.2,2,1.32,1.0,77.25,0,16.9,2
506,2001/12/13,81.0,1,85.25,1,10.05,1,1.35,0.0,74.75,1,16.7,1
507,2001/12/14,80.5,2,85.5,2,9.95,2,1.35,2.0,73.75,1,16.7,2
508,2001/12/17,80.75,2,86.5,0,9.7,1,1.36,2.0,74.5,0,16.9,0
509,2001/12/18,81.25,2,85.0,1,9.5,1,1.33,1.0,75.5,0,16.75,2
510,2001/12/19,83.0,0,87.0,0,9.9,0,1.32,2.0,76.25,2,16.9,2
511,2001/12/20,83.25,2,87.5,2,10.15,0,1.34,0.0,76.25,2,17.15,0
512,2001/12/21,79.5,1,84.25,1,9.4,1,1.34,2.0,73.75,1,16.65,1
513,2001/12/24,79.5,2,84.5,2,9.75,0,1.36,0.0,73.75,2,16.7,2
514,2001/12/25,79.5,2,84.5,2,9.75,2,1.36,2.0,73.75,2,16.7,2
515,2001/12/26,79.5,2,84.5,2,9.75,2,1.36,2.0,73.75,2,16.7,2
516,2001/12/27,79.5,2,85.75,0,9.85,0,1.37,2.0,74.5,0,16.7,2
517,2001/12/28,80.75,0,86.5,2,9.95,0,1.37,2.0,75.75,0,16.65,2
518,2001/12/31,81.0,2,85.75,2,10.0,2,1.38,2.0,75.5,2,16.8,2
519,2002/1/1,81.0,2,85.75,2,10.0,2,1.38,2.0,75.5,2,16.8,2
520,2002/1/2,80.25,2,85.5,2,9.9,2,1.39,2.0,74.5,1,16.85,2
521,2002/1/3,80.25,2,85.5,2,9.9,2,1.39,2.0,74.5,2,16.85,2
522,2002/1/4,81.5,0,87.25,0,10.5,0,1.41,0.0,77.0,0,16.95,2
523,2002/1/7,85.0,0,87.75,2,10.8,0,1.43,0.0,78.75,0,17.15,0
524,2002/1/8,83.75,1,87.5,2,10.6,1,1.44,2.0,78.0,2,17.1,2
525,2002/1/9,83.5,2,86.5,1,10.4,1,1.42,1.0,77.5,2,17.1,2
526,2002/1/10,81.5,1,86.0,2,10.7,0,1.41,2.0,76.25,1,17.0,2
527,2002/1/11,79.75,1,86.5,2,10.15,1,1.43,0.0,74.5,1,16.75,1
528,2002/1/14,80.25,2,87.5,0,10.15,2,1.43,2.0,74.0,2,16.8,2
529,2002/1/15,78.5,1,86.5,1,10.3,0,1.4,1.0,72.75,1,16.6,1
530,2002/1/16,77.75,2,87.25,2,10.5,0,1.39,2.0,72.25,2,16.7,2
531,2002/1/17,77.5,2,87.25,2,10.5,2,1.4,2.0,73.75,0,16.55,2
532,2002/1/18,76.5,1,87.0,2,10.75,0,1.41,2.0,73.25,2,17.0,0
533,2002/1/21,77.75,0,86.5,2,11.0,0,1.41,2.0,74.5,0,17.0,2
534,2002/1/22,75.75,1,86.5,2,10.95,2,1.39,1.0,72.75,1,16.6,1
535,2002/1/23,75.5,2,86.75,2,10.9,2,1.39,2.0,72.75,2,16.6,2
536,2002/1/24,75.0,2,86.5,2,11.2,0,1.4,2.0,72.5,2,16.4,1
537,2002/1/25,75.0,2,86.5,2,12.0,0,1.42,0.0,71.75,1,16.55,2
538,2002/1/28,74.75,2,86.5,2,11.75,1,1.44,0.0,71.75,2,16.5,2
539,2002/1/29,77.75,0,87.0,2,12.05,0,1.45,2.0,74.75,0,16.85,0
540,2002/1/30,75.5,1,85.5,1,11.65,1,1.42,1.0,72.75,1,16.15,1
541,2002/1/31,75.5,2,85.5,2,11.65,2,1.42,2.0,72.75,2,16.15,2
542,2002/2/1,74.0,1,84.75,2,11.2,1,1.41,2.0,71.0,1,15.45,1
543,2002/2/4,73.75,2,85.0,2,11.4,0,1.42,2.0,71.25,2,15.45,2
544,2002/2/5,73.0,1,84.75,2,11.4,2,1.43,2.0,69.75,1,15.45,2
545,2002/2/6,72.25,1,84.75,2,11.6,0,1.45,0.0,69.75,2,15.25,1
546,2002/2/7,70.5,1,83.5,1,11.6,2,1.42,1.0,67.25,1,15.1,2
547,2002/2/8,69.75,1,85.25,0,11.7,2,1.44,0.0,67.25,2,15.25,2
548,2002/2/11,71.5,0,87.75,0,11.95,0,1.45,2.0,68.25,0,15.5,0
549,2002/2/12,71.5,2,87.75,2,11.95,2,1.45,2.0,68.25,2,15.5,2
550,2002/2/13,71.5,2,87.75,2,11.95,2,1.45,2.0,68.25,2,15.5,2
551,2002/2/14,71.5,2,87.75,2,11.95,2,1.45,2.0,68.25,2,15.5,2
552,2002/2/15,72.5,0,89.0,0,12.0,2,1.45,2.0,68.25,2,15.5,2
553,2002/2/18,73.5,0,88.5,2,12.1,2,1.49,0.0,69.5,0,15.45,2
554,2002/2/19,71.75,1,87.5,1,12.0,2,1.48,2.0,67.75,1,15.35,2
555,2002/2/20,72.0,2,87.25,2,11.35,1,1.46,1.0,68.0,2,15.5,2
556,2002/2/21,72.25,2,87.75,2,11.5,0,1.43,1.0,67.75,2,15.5,2
557,2002/2/22,70.75,1,86.0,1,11.3,1,1.42,2.0,67.0,1,15.35,2
558,2002/2/25,68.5,1,85.5,2,11.05,1,1.42,2.0,65.25,1,15.25,2
559,2002/2/26,66.75,1,85.75,2,11.25,0,1.42,2.0,64.0,1,14.75,1
560,2002/2/27,67.25,2,86.75,0,11.7,0,1.45,0.0,64.75,0,14.85,2
561,2002/2/28,65.0,1,85.5,1,11.7,2,1.45,2.0,63.5,1,14.85,2
562,2002/3/1,65.0,2,85.75,2,11.45,1,1.45,2.0,63.75,2,14.9,2
563,2002/3/4,66.5,0,87.75,0,11.8,0,1.47,0.0,66.25,0,14.8,2
564,2002/3/5,69.0,0,88.75,0,11.9,2,1.48,2.0,68.25,0,15.2,0
565,2002/3/6,68.75,2,88.0,2,11.75,1,1.49,2.0,68.0,2,15.1,2
566,2002/3/7,71.0,0,87.75,2,11.7,2,1.53,0.0,69.5,0,15.15,2
567,2002/3/8,71.25,2,89.5,0,11.8,2,1.56,0.0,69.25,2,15.35,0
568,2002/3/11,73.0,0,89.0,2,11.75,2,1.57,2.0,70.0,0,15.4,2
569,2002/3/12,71.75,1,89.0,2,11.15,1,1.62,0.0,69.75,2,15.55,2
570,2002/3/13,71.0,1,89.75,2,11.55,0,1.6,1.0,69.0,1,15.6,2
571,2002/3/14,71.75,0,91.25,0,11.7,0,1.62,0.0,69.25,2,15.45,2
572,2002/3/15,71.0,1,91.5,2,11.7,2,1.61,2.0,68.75,2,15.25,1
573,2002/3/18,70.75,2,89.0,1,11.5,1,1.59,1.0,69.0,2,15.2,2
574,2002/3/19,71.0,2,88.5,2,11.55,2,1.61,0.0,68.75,2,15.15,2
575,2002/3/20,70.0,1,89.0,2,11.65,2,1.6,2.0,68.0,1,14.95,1
576,2002/3/21,69.0,1,87.5,1,11.95,0,1.6,2.0,67.25,1,15.0,2
577,2002/3/22,68.25,1,87.5,2,11.95,2,1.6,2.0,68.0,0,15.0,2
578,2002/3/25,68.25,2,87.75,2,12.0,2,1.55,1.0,67.75,2,15.15,0
579,2002/3/26,68.5,2,86.75,1,11.8,1,1.55,2.0,67.25,2,15.2,2
580,2002/3/27,69.75,0,87.25,2,11.95,0,1.6,0.0,68.5,0,15.4,0
581,2002/3/28,69.75,2,87.25,2,11.85,2,1.6,2.0,68.75,2,15.55,2
582,2002/3/29,69.75,2,87.25,2,11.85,2,1.6,2.0,68.75,2,15.55,2
583,2002/4/1,69.75,2,87.25,2,11.85,2,1.6,2.0,68.75,2,15.55,2
584,2002/4/2,68.25,1,85.0,1,11.5,1,1.63,0.0,67.5,1,15.25,1
585,2002/4/3,68.25,2,85.0,2,11.15,1,1.63,2.0,67.0,2,15.2,2
586,2002/4/4,69.0,0,84.75,2,10.9,1,1.62,2.0,67.5,2,15.25,2
587,2002/4/5,69.0,2,84.75,2,10.9,2,1.62,2.0,67.5,2,15.25,2
588,2002/4/8,67.5,1,83.75,1,11.2,0,1.6,1.0,66.0,1,15.35,2
589,2002/4/9,68.0,2,83.75,2,11.25,2,1.61,2.0,66.0,2,15.3,2
590,2002/4/10,67.25,1,82.75,1,11.35,2,1.6,2.0,65.0,1,15.35,2
591,2002/4/11,68.0,0,83.25,2,11.65,0,1.6,2.0,65.5,2,15.35,2
592,2002/4/12,68.25,2,82.75,2,11.6,2,1.58,1.0,64.75,1,15.35,2
593,2002/4/15,68.5,2,82.75,2,11.7,2,1.59,2.0,65.0,2,15.4,2
594,2002/4/16,68.25,2,83.0,2,11.7,2,1.58,2.0,65.0,2,15.55,2
595,2002/4/17,72.0,0,86.0,0,11.95,0,1.6,0.0,67.75,0,15.6,2
596,2002/4/18,73.25,0,86.0,2,12.25,0,1.6,2.0,68.75,0,15.8,0
597,2002/4/19,74.0,0,86.75,2,12.65,0,1.6,2.0,68.75,2,16.0,0
598,2002/4/22,73.25,1,84.75,1,13.05,0,1.6,2.0,67.25,1,16.15,2
599,2002/4/23,74.25,0,87.0,0,13.0,2,1.59,2.0,68.5,0,16.4,0
600,2002/4/24,74.25,2,87.5,2,12.85,1,1.62,0.0,69.5,0,16.3,2
601,2002/4/25,73.25,1,87.5,2,13.1,0,1.6,1.0,68.5,1,16.2,2
602,2002/4/26,72.75,2,87.75,2,13.0,2,1.6,2.0,67.75,1,16.3,2
603,2002/4/29,72.75,2,88.0,2,13.2,0,1.59,2.0,67.5,2,16.15,2
604,2002/4/30,74.25,0,89.0,0,13.5,0,1.59,2.0,68.25,0,16.35,0
605,2002/5/1,74.25,2,89.0,2,13.5,2,1.59,2.0,68.25,2,16.35,2
606,2002/5/2,76.25,0,91.5,0,13.6,2,1.6,2.0,70.75,0,16.85,0
607,2002/5/3,76.0,2,92.5,0,13.45,1,1.55,1.0,69.75,1,17.2,0
608,2002/5/6,76.25,2,92.25,2,13.35,2,1.56,2.0,70.25,2,17.05,2
609,2002/5/7,76.5,2,93.5,0,13.25,2,1.53,1.0,71.25,0,17.4,0
610,2002/5/8,75.25,1,92.5,1,13.2,2,1.52,2.0,70.5,1,17.3,2
611,2002/5/9,74.25,1,92.25,2,13.25,2,1.52,2.0,70.0,2,17.0,1
612,2002/5/10,74.5,2,91.75,2,13.45,0,1.53,2.0,69.75,2,17.0,2
613,2002/5/13,75.25,0,91.75,2,13.35,2,1.53,2.0,70.25,2,16.95,2
614,2002/5/14,74.0,1,92.0,2,13.15,1,1.54,2.0,68.5,1,16.95,2
615,2002/5/15,76.0,0,92.25,2,12.7,1,1.57,0.0,70.0,0,17.15,0
616,2002/5/16,75.75,2,92.75,2,13.0,0,1.59,0.0,70.25,2,17.15,2
617,2002/5/17,77.0,0,93.0,2,13.25,0,1.58,2.0,70.75,2,17.15,2
618,2002/5/20,77.0,2,93.0,2,13.25,2,1.58,2.0,70.75,2,17.15,2
619,2002/5/21,75.75,1,90.75,1,12.75,1,1.6,0.0,69.5,1,17.3,2
620,2002/5/22,75.75,2,90.5,2,12.75,2,1.6,2.0,70.0,2,17.15,2
621,2002/5/23,74.25,1,90.0,2,12.55,1,1.59,2.0,68.5,1,17.0,2
622,2002/5/24,73.5,1,89.5,2,12.6,2,1.59,2.0,67.75,1,17.1,2
623,2002/5/27,73.5,2,88.75,2,12.5,2,1.59,2.0,67.75,2,16.95,2
624,2002/5/28,73.0,2,88.5,2,12.35,1,1.61,0.0,67.5,2,16.8,2
625,2002/5/29,71.75,1,88.0,2,12.35,2,1.6,2.0,66.5,1,16.9,2
626,2002/5/30,71.0,1,87.75,2,12.45,2,1.58,1.0,65.5,1,17.05,2
627,2002/5/31,72.25,0,86.0,1,12.5,2,1.63,0.0,65.25,2,17.0,2
628,2002/6/3,71.0,1,86.75,2,12.5,2,1.65,0.0,65.25,2,16.35,1
629,2002/6/4,71.25,2,86.25,2,12.3,1,1.64,2.0,65.0,2,16.5,2
630,2002/6/5,72.5,0,87.25,0,12.4,2,1.66,0.0,65.75,0,16.6,2
631,2002/6/6,72.0,2,87.75,2,12.35,2,1.64,1.0,65.5,2,16.75,2
632,2002/6/7,72.75,0,87.0,2,12.3,2,1.69,0.0,65.0,2,16.9,2
633,2002/6/10,72.75,2,87.0,2,12.45,0,1.69,2.0,65.25,2,16.85,2
634,2002/6/11,72.0,1,86.5,2,12.35,2,1.71,0.0,64.25,1,17.0,2
635,2002/6/12,71.0,1,86.0,2,12.45,2,1.75,0.0,64.0,2,16.7,1
636,2002/6/13,70.5,2,85.25,2,12.3,1,1.73,1.0,64.25,2,16.6,2
637,2002/6/14,69.5,1,85.0,2,12.2,2,1.71,1.0,63.75,2,16.25,1
638,2002/6/17,69.0,2,84.0,1,12.05,1,1.67,1.0,63.0,1,15.9,1
639,2002/6/18,68.25,1,84.75,2,12.15,2,1.66,2.0,62.5,2,15.85,2
640,2002/6/19,66.25,1,84.25,2,11.65,1,1.59,1.0,60.75,1,15.3,1
641,2002/6/20,67.5,0,84.5,2,12.0,0,1.63,0.0,60.5,2,15.8,0
642,2002/6/21,66.5,1,83.5,1,11.9,2,1.64,2.0,59.75,1,16.0,0
643,2002/6/24,66.25,2,83.5,2,12.0,2,1.67,0.0,59.25,2,16.05,2
644,2002/6/25,65.75,2,83.25,2,12.0,2,1.62,1.0,58.25,1,15.95,2
645,2002/6/26,63.75,1,82.0,1,11.5,1,1.63,2.0,56.75,1,15.45,1
646,2002/6/27,65.0,0,83.25,0,11.8,0,1.64,2.0,58.5,0,15.5,2
647,2002/6/28,65.0,2,83.25,2,11.95,0,1.66,0.0,58.25,2,15.65,2
648,2002/7/1,65.0,2,83.25,2,11.95,2,1.66,2.0,58.25,2,15.65,2
649,2002/7/2,64.5,2,83.0,2,11.9,2,1.65,2.0,57.25,1,15.4,1
650,2002/7/3,66.0,0,84.5,0,11.9,2,1.71,0.0,58.25,0,15.4,2
651,2002/7/4,67.0,0,85.5,0,12.5,0,1.71,2.0,60.25,0,15.8,0
652,2002/7/5,67.25,2,85.75,2,12.5,2,1.69,1.0,61.5,0,15.75,2
653,2002/7/8,66.5,1,85.0,2,12.3,1,1.69,2.0,61.0,2,15.5,1
654,2002/7/9,66.5,2,85.75,2,12.55,0,1.71,0.0,61.0,2,15.45,2
655,2002/7/10,66.75,2,85.5,2,12.7,0,1.71,2.0,61.0,2,15.7,0
656,2002/7/11,65.25,1,83.75,1,12.3,1,1.68,1.0,59.25,1,15.4,1
657,2002/7/12,66.0,0,83.75,2,12.6,0,1.7,0.0,60.0,0,15.7,0
658,2002/7/15,66.5,2,83.75,2,12.65,2,1.69,2.0,60.5,2,15.75,2
659,2002/7/16,64.5,1,83.0,2,12.45,1,1.69,2.0,58.75,1,15.55,1
660,2002/7/17,63.0,1,83.0,2,12.25,1,1.67,1.0,58.0,1,15.25,1
661,2002/7/18,64.25,0,84.25,0,12.4,0,1.66,2.0,59.0,0,15.2,2
662,2002/7/19,63.25,1,84.0,2,12.25,1,1.64,1.0,58.25,1,15.05,2
663,2002/7/22,61.25,1,83.5,2,11.85,1,1.59,1.0,56.25,1,15.05,2
664,2002/7/23,63.5,0,84.75,0,12.25,0,1.57,1.0,58.5,0,15.6,0
665,2002/7/24,60.75,1,83.25,1,11.6,1,1.55,1.0,56.75,1,15.1,1
666,2002/7/25,59.25,1,83.0,2,11.35,1,1.58,0.0,54.5,1,14.65,1
667,2002/7/26,58.0,1,82.0,1,11.25,2,1.57,2.0,54.0,2,14.35,1
668,2002/7/29,60.5,0,83.0,0,11.25,2,1.61,0.0,56.0,0,14.5,0
669,2002/7/30,62.25,0,85.25,0,12.05,0,1.63,0.0,56.5,2,14.8,0
670,2002/7/31,61.75,2,86.5,0,12.0,2,1.65,0.0,57.0,2,15.05,0
671,2002/8/1,60.75,1,85.5,1,12.1,2,1.63,1.0,56.25,1,14.8,1
672,2002/8/2,59.0,1,83.75,1,11.7,1,1.59,1.0,54.75,1,14.5,1
673,2002/8/5,57.75,1,84.0,2,11.5,1,1.54,1.0,53.75,1,14.5,2
674,2002/8/6,56.0,1,84.25,2,10.75,1,1.53,2.0,52.0,1,14.35,1
675,2002/8/7,58.5,0,86.75,0,11.8,0,1.55,0.0,53.75,0,14.35,2
676,2002/8/8,57.25,1,86.0,2,12.25,0,1.55,2.0,53.0,1,14.15,1
677,2002/8/9,55.5,1,86.0,2,12.35,2,1.59,0.0,51.75,1,14.2,2
678,2002/8/12,54.75,1,86.0,2,12.1,1,1.57,1.0,51.0,1,14.3,2
679,2002/8/13,56.0,0,87.25,0,12.0,2,1.59,0.0,52.25,0,14.6,0
680,2002/8/14,54.75,1,86.5,2,11.65,1,1.58,2.0,51.5,1,14.3,1
681,2002/8/15,56.5,0,87.75,0,12.25,0,1.6,0.0,52.75,0,14.55,0
682,2002/8/16,56.25,2,88.0,2,12.55,0,1.59,2.0,53.0,2,14.75,0
683,2002/8/19,56.0,2,88.5,2,12.4,1,1.62,0.0,52.5,2,14.8,2
684,2002/8/20,57.5,0,88.75,2,12.1,1,1.64,0.0,55.0,0,14.8,2
685,2002/8/21,58.25,0,88.25,2,12.2,2,1.66,0.0,55.75,0,15.05,0
686,2002/8/22,58.25,2,89.0,2,12.25,2,1.63,1.0,55.5,2,14.8,1
687,2002/8/23,58.25,2,89.0,2,12.25,2,1.63,2.0,55.5,2,14.8,2
688,2002/8/26,58.25,2,85.25,1,11.95,1,1.59,1.0,55.0,2,14.75,2
689,2002/8/27,57.0,1,84.75,2,11.75,1,1.59,2.0,54.0,1,14.9,0
690,2002/8/28,56.0,1,83.75,1,11.8,2,1.57,1.0,53.25,1,14.7,1
691,2002/8/29,55.75,2,84.0,2,11.75,2,1.58,2.0,52.75,2,14.8,2
692,2002/8/30,55.75,2,84.0,2,12.1,0,1.59,2.0,52.75,2,14.85,2
693,2002/9/2,55.0,1,83.25,2,12.2,2,1.63,0.0,51.75,1,14.45,1
694,2002/9/3,55.25,2,83.0,2,11.9,1,1.63,2.0,51.5,2,14.55,2
695,2002/9/4,56.25,0,83.5,2,11.9,2,1.6,1.0,51.75,2,14.55,2
696,2002/9/5,55.25,1,83.25,2,11.3,1,1.6,2.0,51.25,2,14.35,1
697,2002/9/6,55.5,2,83.0,2,10.75,1,1.61,2.0,51.25,2,14.4,2
698,2002/9/9,55.25,2,82.5,2,10.35,1,1.64,0.0,51.0,2,14.35,2
699,2002/9/10,56.0,0,83.5,0,10.8,0,1.67,0.0,52.0,0,14.5,0
700,2002/9/11,55.75,2,83.75,2,10.65,1,1.6,1.0,52.25,2,14.6,2
701,2002/9/12,55.75,2,84.75,0,10.8,0,1.59,2.0,52.75,2,14.95,0
702,2002/9/13,54.25,1,83.5,1,10.5,1,1.61,0.0,51.5,1,14.4,1
703,2002/9/16,52.75,1,83.75,2,10.05,1,1.61,2.0,48.8,1,14.3,2
704,2002/9/17,53.75,0,85.5,0,10.65,0,1.59,1.0,50.25,0,14.65,0
705,2002/9/18,52.5,1,84.0,1,10.65,2,1.58,2.0,49.0,1,14.75,2
706,2002/9/19,52.0,2,83.75,2,10.85,0,1.61,0.0,48.3,1,14.55,1
707,2002/9/20,50.75,1,84.0,2,10.6,1,1.62,2.0,47.0,1,14.5,2
708,2002/9/23,49.9,1,83.5,2,10.5,2,1.63,2.0,46.5,1,14.35,1
709,2002/9/24,49.3,1,83.5,2,10.4,2,1.64,2.0,46.2,2,14.2,1
710,2002/9/25,49.4,2,82.0,1,10.35,2,1.62,1.0,46.3,2,14.05,1
711,2002/9/26,51.5,0,83.0,0,10.4,2,1.62,2.0,47.2,0,14.0,2
712,2002/9/27,51.5,2,83.0,2,10.65,0,1.59,1.0,47.7,0,13.9,2
